price,odometer,age,model
28995.0,30700.0,1.0,edge titanium suv
327.0,29638.0,4.0,x1 xdrive28i
56500.0,2200.0,1.0,defender 110
23990.0,43087.0,6.0,odyssey ex-l minivan 4d
37990.0,32878.0,4.0,rx 450h sport utility 4d
9300.0,1234.0,66.0,thunderbird
15590.0,100409.0,10.0,xterra s sport utility 4d
10995.0,97057.0,7.0,soul
37590.0,19547.0,3.0,canyon crew cab slt pickup
38990.0,8972.0,2.0,glc 300 sport
14000.0,47000.0,20.0,
27995.0,36651.0,1.0,edge titanium suv
5995.0,77000.0,16.0,grand caravan
28995.0,24885.0,3.0,accord sedan sport 1.5t c
15590.0,70221.0,10.0,venza wagon 4d
17499.0,60349.0,4.0,optima
18590.0,72965.0,7.0,crosstour ex-l sport
23590.0,26336.0,4.0,lacrosse premium sedan 4d
31990.0,43990.0,7.0,f150 regular cab xl pickup
37590.0,21297.0,4.0,savana 2500 cargo van 3d
33990.0,54995.0,3.0,titan crew cab sv pickup
18590.0,21032.0,4.0,corolla le eco sedan 4d
39990.0,27579.0,3.0,gle 350 4matic
18590.0,77455.0,8.0,tl sh-awd sedan 4d
17990.0,43608.0,3.0,santa fe sport utility
18990.0,6900.0,1.0,mirage g4 es sedan 4d
23590.0,31460.0,5.0,a3 sportback e-tron premium
15590.0,77653.0,7.0,verano convenience sedan
32554.0,21931.0,3.0,a5 sportback
32495.0,22545.0,3.0,c-class
28500.0,47000.0,5.0,benz e400
4900.0,133000.0,16.0,325i
2000.0,151426.0,14.0,rabbit
32995.0,8548.0,3.0,3 series
23990.0,63065.0,8.0,navigator sport utility
21990.0,86498.0,7.0,5 series 550i sedan 4d
30990.0,12178.0,2.0,countryman cooper s
1300.0,81950.0,4.0,grand caravan
18590.0,29157.0,4.0,renegade sport suv 4d
20590.0,36140.0,2.0,rogue sv sport utility 4d
16990.0,76676.0,7.0,paceman cooper s all4
6000.0,173800.0,20.0,
16590.0,13642.0,4.0,500 pop hatchback 2d
25590.0,15124.0,2.0,sorento l sport utility 4d
20590.0,29696.0,4.0,azera sedan 4d
18990.0,21050.0,3.0,passat 2.0t r-line
18590.0,79346.0,8.0,c70 t5 platinum
16990.0,38066.0,6.0,trax ltz sport utility
27590.0,14448.0,2.0,tlx 3.5 sedan 4d
39590.0,21521.0,2.0,model 3 standard range
28990.0,26034.0,2.0,brz premium coupe 2d
39990.0,35457.0,5.0,x6 xdrive35i sport utility
17990.0,35517.0,3.0,corolla im hatchback 4d
31990.0,14918.0,1.0,q50 3.0t luxe sedan 4d
65900.0,48059.0,2.0,sierra 3500hd denali
19990.0,47030.0,2.0,outlander se sport
35990.0,13348.0,2.0,avalon hybrid limited
21590.0,19718.0,3.0,i3 base w/range extender
17590.0,38259.0,5.0,500x lounge sport utility
24990.0,12502.0,2.0,jetta gli s sedan 4d
34990.0,30664.0,2.0,1500 classic quad cab
16990.0,17186.0,4.0,yaris ia sedan 4d
6500.0,161000.0,13.0,rdx sh-awd w/tech
20590.0,23863.0,2.0,jetta 1.4t r-line
7997.0,94000.0,10.0,hhr
24590.0,26351.0,2.0,frontier king cab s
17990.0,21953.0,1.0,accent se sedan 4d
5500.0,189000.0,15.0,tsx
2000.0,89000.0,7.0,"HONDA,TOYOTA,NISSAN,CHEVY"
11000.0,110000.0,10.0,528i
5500.0,200000.0,14.0,pilot ex-l
38800.0,46000.0,5.0,gx 460
44997.0,70000.0,7.0,fj cruiser 4x4 bad credit
4500.0,125000.0,14.0,5
5500.0,129000.0,12.0,camry
6900.0,98000.0,11.0,lancer gts 4dr sedan
6500.0,132000.0,7.0,passat
12000.0,64000.0,15.0,s type r
3900.0,200000.0,23.0,jetta sedan
4900.0,172000.0,16.0,impreza outback sport
18491.0,67321.0,6.0,cr-v
3450.0,183000.0,21.0,es300
8900.0,120000.0,17.0,z4 2.5i
8950.0,111250.0,13.0,tt
5900.0,167000.0,12.0,accord lx
10900.0,110000.0,8.0,328i
6500.0,167000.0,12.0,tsx w/tech
28980.0,29972.0,3.0,rdx
26590.0,39901.0,4.0,Genesis G80 3.8 Sedan 4D
22990.0,22420.0,5.0,mx-5 miata club
5975.0,104540.0,10.0,s
37990.0,48893.0,4.0,mercedes-amg
22590.0,26024.0,5.0,focus st hatchback 4d
31990.0,46183.0,3.0,wrx sti sedan 4d
15590.0,53066.0,5.0,forte koup sx coupe 2d
100.0,1.0,11.0,prius
31990.0,9261.0,1.0,tacoma access cab sr
37995.0,40710.0,4.0,evoque 5
14798.0,107195.0,6.0,rav4
12995.0,87878.0,5.0,cherokee
8000.0,109000.0,8.0,fuison
62999.0,79000.0,4.0,f-150 shelby supersnake
130.0,64021.0,9.0,yaris le
7750.0,86800.0,24.0,town car
18000.0,87000.0,9.0,benz s550
3800.0,140000.0,9.0,accent
26990.0,73099.0,8.0,tacoma double cab
22990.0,9303.0,3.0,beetle 2.0t coast
15990.0,81220.0,11.0,3 series 328i convertible 2d
30990.0,44830.0,6.0,f150 super cab xlt pickup
38990.0,15520.0,2.0,tundra crewmax sr5 pickup
19990.0,18425.0,3.0,volt lt sedan 4d
33590.0,16187.0,1.0,2 series 230i coupe 2d
22999.0,45000.0,4.0,f-150 ecoboost
35990.0,36651.0,4.0,wrangler unlimited sport s
21590.0,27537.0,9.0,xf portfolio sedan 4d
28990.0,100176.0,7.0,4runner limited sport
29590.0,14535.0,2.0,s60 t6 momentum sedan 4d
22695.0,28575.0,3.0,3 series
25590.0,34446.0,4.0,santa fe limited
21990.0,17086.0,2.0,leaf sv hatchback 4d
28991.0,34438.0,2.0,gla
100.0,1.0,11.0,prius
19000.0,90800.0,15.0,trailblazer ss
16900.0,77196.0,8.0,tacoma
21980.0,43936.0,3.0,camry
21590.0,12343.0,3.0,volt lt sedan 4d
26590.0,38401.0,3.0,camry hybrid xle sedan 4d
15990.0,58930.0,4.0,patriot sport suv 4d
23590.0,20891.0,3.0,clubman cooper s hatchback
10937.0,0.0,9.0,canyon regular cab work
18590.0,41188.0,2.0,eclipse cross sel
33900.0,17653.0,2.0,murano platinum
5000.0,101000.0,71.0,Studebaker Commander
12995.0,85005.0,13.0,"ranger 2wd reg cab 112"" xl"
7995.0,120650.0,9.0,impreza
19998.0,63334.0,10.0,tacoma
5995.0,241810.0,15.0,4runner sr5
30984.0,25674.0,3.0,5 series
8995.0,128350.0,13.0,es 350
4990.0,183414.0,13.0,Scion XB
7300.0,134000.0,15.0,tacoma
7995.0,105650.0,8.0,escape se
14991.0,64824.0,5.0,fusion
6990.0,85140.0,9.0,sonata gls
5995.0,103080.0,7.0,focus se
33590.0,73719.0,9.0,fj cruiser sport utility
32590.0,2612.0,2.0,mx-5 miata rf grand
27590.0,24067.0,3.0,Genesis G80 3.8 Sedan 4D
16990.0,54390.0,6.0,200 200c sedan 4d
20990.0,9732.0,3.0,civic ex-t coupe 2d
26590.0,41714.0,3.0,accord touring sedan 4d
5995.0,132040.0,7.0,scion XD
25590.0,21536.0,2.0,ioniq plug-in hybrid
24990.0,5670.0,1.0,bolt ev lt hatchback
29590.0,14374.0,1.0,prius prime limited
22590.0,68222.0,3.0,rav4 hybrid le sport
37590.0,61163.0,6.0,boxster roadster 2d
23590.0,64212.0,6.0,m-class ml 350
29990.0,36722.0,3.0,q5 premium sport utility 4d
17590.0,30888.0,2.0,sentra s sedan 4d
24990.0,21274.0,3.0,a4 ultra premium sedan 4d
30990.0,21195.0,3.0,discovery sport se
18990.0,70461.0,9.0,m m37 sedan 4d
15590.0,45065.0,3.0,cruze ls sedan 4d
20990.0,53270.0,8.0,fx fx37 sport utility
17995.0,91787.0,4.0,promaster 1500
15590.0,36427.0,7.0,prius c three hatchback
22990.0,32102.0,3.0,envision preferred sport
27990.0,68696.0,9.0,sierra 2500 hd extended cab
25590.0,28923.0,3.0,x1 sdrive28i sport utility
20590.0,40022.0,2.0,taurus limited sedan 4d
32990.0,60469.0,4.0,armada sl sport utility
25990.0,82140.0,7.0,silverado 1500 regular
23990.0,7555.0,2.0,insight ex sedan 4d
35590.0,35560.0,3.0,f-pace 35t premium sport
5995.0,152630.0,15.0,prius
25990.0,12772.0,1.0,cx-30 preferred sport
21990.0,20826.0,2.0,hr-v ex-l sport utility 4d
28591.0,27187.0,4.0,c-class
17900.0,30125.0,3.0,journey se sport
7995.0,153630.0,18.0,s10 ls zr2
26990.0,29008.0,3.0,gla 250 sport
31995.0,27500.0,3.0,romeo stelvio ti sport
19875.0,64000.0,5.0,6 mazda6
2700.0,134000.0,19.0,i35
4990.0,136480.0,13.0,Scion XD
7000.0,150210.0,14.0,benz e350 bluetec
27400.0,26183.0,4.0,discovery sport
14000.0,188210.0,18.0,gx470 awd
7500.0,120210.0,10.0,gti
34590.0,65515.0,3.0,f150 supercrew cab limited
21991.0,37194.0,7.0,es 350
24995.0,107611.0,9.0,escalade esv 2wd 4dr p
12500.0,1000.0,53.0,cj5
7700.0,114636.0,11.0,civic
9500.0,82000.0,14.0,es350
26991.0,43496.0,3.0,4 series
36950.0,22369.0,5.0,cts 3.6l twin turbo v-
29985.0,74617.0,6.0,wrangler unlimited
3200.0,140234.0,16.0,cts
8400.0,147258.0,4.0,outlander sport
21997.0,87072.0,8.0,a8 l
10500.0,180000.0,28.0,wrangler
149000.0,28000.0,6.0,Rolls Royce
9650.0,174000.0,15.0,mustang gt convertible
20994.0,32630.0,2.0,santa fe
6999.0,115000.0,18.0,rx 300
25995.0,103714.0,9.0,tacoma 2wd double cab v6
6999.0,115000.0,18.0,rx 300
6999.0,115000.0,18.0,rx 300
5500.0,74100.0,10.0,leaf
28890.0,7749.0,3.0,4 series
652.0,18809.0,3.0,xc90 t5 momentum
22000.0,93000.0,7.0,odyssey
12985.0,15346.0,5.0,focus
2500.0,160000.0,15.0,Nissax Xterra
18990.0,20448.0,8.0,gti hatchback sedan
45900.0,9509.0,1.0,sierra 3500hd base
27499.0,34685.0,2.0,frontier
16991.0,14859.0,4.0,focus
27590.0,1309.0,1.0,golf gti s hatchback
18990.0,26471.0,4.0,tiguan limited 2.0t
17590.0,35871.0,5.0,200 200s sedan 4d
18800.0,100000.0,10.0,benz s550 4matic
19995.0,53644.0,9.0,srx fwd 4dr luxury col
19980.0,88869.0,4.0,grand cherokee
23590.0,2059.0,2.0,tiguan 2.0t s sport
32990.0,15159.0,2.0,romeo giulia sedan 4d
23590.0,47998.0,6.0,genesis 5.0 sedan 4d
31990.0,11034.0,2.0,passport ex-l sport
21590.0,8932.0,2.0,sentra sv sedan 4d
28990.0,33327.0,4.0,continental premiere
30990.0,59727.0,6.0,7 series 750li xdrive sedan
29990.0,15101.0,2.0,avalon xse sedan 4d
30990.0,1834.0,2.0,ranger supercrew xl pickup
27990.0,18349.0,3.0,outlander phev sel
32990.0,28167.0,1.0,a-class a 220
32990.0,20872.0,3.0,romeo stelvio ti sport
27590.0,10592.0,2.0,a3 premium sedan 4d
16590.0,61907.0,7.0,jetta sportwagen 2.0l
32590.0,17546.0,5.0,4 series 435i xdrive coupe
24990.0,22440.0,2.0,ioniq plug-in hybrid
19990.0,40495.0,6.0,golf sportwagen tdi
16990.0,8511.0,1.0,rio s sedan 4d
26590.0,56117.0,6.0,q70 l 3.7 sedan 4d
19590.0,79273.0,9.0,impreza wrx sedan 4d
28590.0,31208.0,2.0,xts luxury sedan 4d
17590.0,40502.0,6.0,golf tdi se hatchback
39950.0,0.0,51.0,series iia 8
26500.0,44500.0,53.0,2000
24992.0,91126.0,4.0,golf r
593.0,21505.0,3.0,xc90 t5 momentum
27995.0,26224.0,4.0,300 300s rwd
22488.0,5480.0,1.0,mazda6
17888.0,52483.0,5.0,a3
29999.0,101613.0,5.0,cayenne
22763.0,49398.0,5.0,sienna
16992.0,6802.0,3.0,corolla
1.0,40000.0,35.0,911 911sc carrera 993
5950.0,107000.0,10.0,cooper
1600.0,131000.0,15.0,benz
750.0,1.0,18.0,pt cruiser
14998.0,61893.0,5.0,clubman
5995.0,148000.0,18.0,4runner
6000.0,177000.0,13.0,sienna le
35982.0,83568.0,5.0,silverado 1500
28980.0,32662.0,3.0,4 series
48495.0,8970.0,3.0,velar
31345.0,33252.0,2.0,mdx
26712.0,42956.0,3.0,4 series
4985.0,127609.0,13.0,jetta
19900.0,88000.0,9.0,sport
32645.0,10495.0,2.0,c-class
14998.0,77076.0,5.0,hr-v
4500.0,77000.0,56.0,thunderbird
20645.0,50175.0,4.0,cr-v
10500.0,121230.0,24.0,4runner
8950.0,95000.0,5.0,yaris se
250.0,100000.0,21.0,2000
33000.0,7000.0,2.0,xc90 t8 hybrid inscription
14700.0,103530.0,4.0,sentra
6500.0,155000.0,8.0,sonata
36900.0,59590.0,5.0,xc90
16999.0,44919.0,9.0,hs 250h
7999.0,200000.0,39.0,280zx
3850.0,119000.0,15.0,x3
14000.0,145000.0,14.0,e-450
12000.0,138000.0,16.0,excursion xlt
15800.0,149000.0,18.0,gx470
17999.0,43300.0,11.0,e350
10500.0,209510.0,20.0,f-150 truck
1500.0,228000.0,21.0,528i
8500.0,110000.0,23.0,sl500
5100.0,140000.0,13.0,535i
5000.0,200000.0,12.0,charger
8500.0,136000.0,17.0,rx350
19750.0,182000.0,33.0,landcruiser fj62 4wd
7500.0,80000.0,8.0,focus
7500.0,232800.0,25.0,cherokee xj
4500.0,170000.0,16.0,325i
5500.0,128000.0,18.0,cooper s
12500.0,55650.0,4.0,camry se
64900.0,190000.0,7.0,Freightliner 18ft Roofer dump
13000.0,75607.0,5.0,rav4 xle
15000.0,3000.0,42.0,d150
47000.0,42900.0,6.0,ss
29999.0,84000.0,10.0,ctsv
39900.0,81000.0,7.0,Pete 14ft bed+ liftgate
7500.0,155000.0,25.0,truck tacoma lx
7500.0,155000.0,14.0,g35 coupe sport
42895.0,58000.0,6.0,
8500.0,114000.0,10.0,accord se
8000.0,276618.0,20.0,isuzu npr
10500.0,80000.0,6.0,rogue sv
10999.0,9350.0,5.0,fit sport
12900.0,46524.0,8.0,malibu
8000.0,107930.0,11.0,corolla
24999.0,10328.0,3.0,a3 convertible
2800.0,99844.0,20.0,f-150
21000.0,7000.0,2.0,cooper convertible
2600.0,162000.0,17.0,6
3900.0,138000.0,22.0,yukon
8950.0,100000.0,46.0,bronco
19750.0,71047.0,46.0,
13995.0,122059.0,6.0,328i
28000.0,68000.0,5.0,gle 350
3700.0,160443.0,23.0,cr-v
6950.0,67000.0,47.0,dart
4900.0,161851.0,19.0,jetta 1.9 tdi mk4
6990.0,100300.0,15.0,hardtop cooper hatchback
26500.0,63938.0,5.0,challenger scat pack
12000.0,82434.0,13.0,
18850.0,64000.0,7.0,q60 coupe
2600.0,205000.0,18.0,325xi
26500.0,40200.0,6.0,4 series 435i
3000.0,10000.0,49.0,
129000.0,125700.0,52.0,911s
26000.0,60000.0,5.0,rc 200t
6800.0,108848.0,17.0,crown victoria interceptor
5800.0,158123.0,14.0,matrix xr
2900.0,132993.0,16.0,fx35
9995.0,126820.0,14.0,es
2900.0,132993.0,16.0,fx35
14495.0,94346.0,8.0,3-series
18995.0,61293.0,4.0,altima
29995.0,83867.0,3.0,wrangler jk
12495.0,145769.0,7.0,rdx
31995.0,84524.0,3.0,wrangler
20995.0,153475.0,11.0,tundra
31995.0,37812.0,3.0,c-class hybrid
10495.0,99742.0,11.0,camry
23995.0,16034.0,1.0,altima
13995.0,51737.0,5.0,forte
18495.0,67623.0,6.0,3-series
14995.0,90254.0,7.0,ats
10995.0,110082.0,10.0,traverse
10995.0,88882.0,9.0,s60
11995.0,102901.0,5.0,fusion hybrid
20495.0,87208.0,4.0,maxima
30995.0,83494.0,3.0,wrangler jk
33495.0,80448.0,3.0,wrangler jk
11995.0,102901.0,5.0,fusion hybrid
31995.0,78351.0,3.0,wrangler jk
31995.0,83813.0,3.0,wrangler
10995.0,140501.0,12.0,rx 350
5995.0,133254.0,11.0,focus
21995.0,50916.0,4.0,3-series
26495.0,80449.0,4.0,wrangler
8500.0,100000.0,63.0,beetle
6700.0,134000.0,9.0,civic
4000.0,72828.0,46.0,ranchero gt
14495.0,94346.0,8.0,3-series
29995.0,83867.0,3.0,wrangler jk
10995.0,88882.0,9.0,s60
12495.0,145769.0,7.0,rdx
31995.0,84524.0,3.0,wrangler
18995.0,61293.0,4.0,altima
30995.0,83494.0,3.0,wrangler jk
20995.0,153475.0,11.0,tundra
14995.0,99757.0,8.0,3-series
20495.0,87208.0,4.0,maxima
31995.0,37812.0,3.0,c-class hybrid
18495.0,67623.0,6.0,3-series
10495.0,99742.0,11.0,camry
23995.0,16034.0,1.0,altima
13995.0,51737.0,5.0,forte
31995.0,78351.0,3.0,wrangler jk
14995.0,90254.0,7.0,ats
10995.0,110082.0,10.0,traverse
33495.0,80448.0,3.0,wrangler jk
10995.0,140501.0,12.0,rx 350
31995.0,83813.0,3.0,wrangler
26495.0,80449.0,4.0,wrangler
21995.0,50916.0,4.0,3-series
28500.0,154000.0,6.0,f-350 super duty
5995.0,133254.0,11.0,focus
39800.0,84000.0,6.0,sierra 3500hd
9500.0,127466.0,15.0,mustang gt
3750.0,100.0,20.0,GEM
2150.0,160000.0,22.0,safari passenger
7500.0,57735.0,10.0,altima
13500.0,247.0,1.0,forte
11000.0,200000.0,13.0,savana 3500
2500.0,99999.0,28.0,s10 pickup
4500.0,185000.0,19.0,c-class
8300.0,144000.0,13.0,e150 econoline
16995.0,57729.0,7.0,c-class
13000.0,50000.0,71.0,
60.0,900.0,56.0,ii nova
2800.0,191600.0,14.0,yaris
10000.0,88888.0,55.0,mustang coupe
5500.0,131700.0,16.0,highlander
4500.0,50000.0,21.0,celica
3900.0,127000.0,13.0,6
19950.0,75150.0,50.0,el camino
4500.0,149777.0,13.0,trailblazer lt
19699.0,98255.0,9.0,
4000.0,150000.0,12.0,impreza
4800.0,183000.0,14.0,camry
5950.0,51000.0,9.0,focus se
22500.0,126546.0,8.0,tacoma access cab
6500.0,95792.0,21.0,passport
6975.0,128000.0,7.0,forte
10000.0,21800.0,13.0,f550
6975.0,128000.0,7.0,forte
16900.0,180000.0,34.0,e30
13000.0,21800.0,15.0,f 450
2200.0,216700.0,24.0,For Ranger XLT
6995.0,160470.0,11.0,corolla
8500.0,1.0,64.0,bel air
24900.0,91000.0,52.0,malibu
5200.0,184551.0,19.0,rav4
120000.0,64000.0,3.0,sprinter
11995.0,96441.0,10.0,cr-v
29850.0,28700.0,12.0,wrangler unlimited rubicon
37999.0,59000.0,9.0,wrangler
14500.0,13000.0,5.0,nv
5000.0,110000.0,16.0,2005 mustang gt
34900.0,36830.0,15.0,Lotus Elise
10500.0,89000.0,8.0,prius
37000.0,152000.0,8.0,hino 338
14998.0,211000.0,14.0,tacoma
17900.0,128000.0,19.0,m3 e46
13000.0,130500.0,10.0,highlander
26000.0,130000.0,49.0,1972 corvette
20000.0,67000.0,3.0,accord sport
15900.0,21317.0,55.0,impala
5800.0,225000.0,19.0,suburban z71
1900.0,170000.0,28.0,focus
3000.0,84600.0,19.0,protege
1900.0,147000.0,16.0,galant
7000.0,167000.0,32.0,benz 560sec
6000.0,107000.0,23.0,es 300
4900.0,160000.0,13.0,328i
12000.0,170000.0,21.0,mustang
2995.0,85000.0,31.0,xj6 vanden plas
10495.0,130649.0,12.0,x5
1.0,156000.0,67.0,3100
3995.0,127277.0,14.0,optima
6950.0,155083.0,14.0,compass
6995.0,57438.0,8.0,500
8100.0,158000.0,22.0,sierra 2500
3800.0,94000.0,19.0,s-type
20000.0,723004.0,7.0,1500
4500.0,185000.0,12.0,fusion
7000.0,150600.0,10.0,benz gl450
9895.0,75892.0,9.0,fusion
5499.0,114528.0,8.0,cruze lt
6300.0,135600.0,9.0,s60 t5
5900.0,144000.0,8.0,cruze
4000.0,68000.0,58.0,impala
88800.0,8785.0,59.0,corvette
17500.0,125000.0,37.0,benz 380sl
9895.0,75892.0,9.0,fusion
11800.0,150000.0,7.0,ct200h
13.0,10000000.0,59.0,impala
3000.0,140000.0,32.0,benz 300te
58000.0,60000.0,6.0,international 4400
24000.0,62000.0,23.0,tacoma trd
15500.0,145000.0,59.0,220se coupe
31500.0,73293.0,60.0,300d
32999.0,124821.0,7.0,sierra 3500hd cc
5000.0,999999.0,75.0,stylemaster
26000.0,82000.0,10.0,panamera 4
5895.0,129055.0,15.0,f-150
40.0,120123.0,61.0,
3000.0,209554.0,19.0,golf
15000.0,2200.0,35.0,928
2500.0,121000.0,26.0,
10500.0,212671.0,25.0,tacoma
4800.0,142863.0,23.0,tacoma
10500.0,113000.0,5.0,prius v
6200.0,119000.0,10.0,escape xlt
17599.0,31176.0,5.0,cooper hardtop s
7495.0,128766.0,14.0,liberty
18490.0,42467.0,6.0,pathfinder sv
7500.0,170000.0,34.0,comanche
9997.0,93000.0,13.0,accord ex-l
35000.0,9727.0,71.0,2 door coup
10000.0,156000.0,18.0,f-250 v10
4500.0,212700.0,15.0,300 touring
3200.0,108999.0,16.0,benz
109950.0,12800.0,2.0,f 150 raptor shelby baja
7495.0,128766.0,14.0,liberty
1200.0,197000.0,25.0,explorer xlt awd
18995.0,79000.0,7.0,sport
9499.0,44634.0,5.0,jetta
3500.0,161000.0,19.0,elantra
3500.0,97156.0,17.0,mustang
4600.0,181000.0,13.0,impreza outback sport
7495.0,128766.0,14.0,liberty
6988.0,73225.0,8.0,spark hb auto lt w/
10995.0,120414.0,4.0,corolla im cvt
11995.0,90338.0,4.0,sentra sv cvt
11995.0,115717.0,6.0,civic hybrid sdn l4 cvt
12999.0,92671.0,4.0,corolla l cvt
305.0,61405.0,7.0,xts luxury
12999.0,85102.0,8.0,cr-v 2wdlx
13995.0,106844.0,8.0,charger sdn sxt rwd
6800.0,109500.0,14.0,camry
10997.0,66000.0,13.0,santa fe
6700.0,71000.0,10.0,hhr lt
5997.0,139000.0,17.0,corolla le
3000.0,160000.0,19.0,mustang
2500.0,284100.0,20.0,camry
9997.0,71000.0,6.0,versa sv
8995.0,129530.0,15.0,mustang
21000.0,121000.0,13.0,f250 super duty
16997.0,43000.0,5.0,renegade limited bad credit
4250.0,130000.0,9.0,2012 scion IQ
4495.0,19114.0,9.0,YAMAHA FZ6R
5500.0,49716.0,65.0,f100
9997.0,93000.0,13.0,accord ex-l
13500.0,1000000.0,64.0,school bus
16500.0,72000.0,8.0,civic si
13500.0,180000.0,7.0,
67000.0,2312.0,55.0,mustang convertible
365.0,76701.0,3.0,charger sxt
3000.0,181000.0,16.0,camry
32997.0,51000.0,3.0,540i bad credit
19900.0,96613.0,7.0,evoque
26590.0,38098.0,3.0,transit 250 van low roof
33590.0,33635.0,3.0,e-pace p250 se sport
9395.0,68943.0,10.0,escape
4500.0,9946.0,65.0,thunderbird
295.0,107428.0,8.0,accord lx
8500.0,150400.0,14.0,tahoe lt
15777.0,102000.0,7.0,charger se
4500.0,109000.0,10.0,aveo lt
3000.0,165000.0,15.0,grand caravan sxt
9395.0,68943.0,10.0,escape
5500.0,105255.0,17.0,civic
31990.0,56909.0,2.0,ridgeline rtl-t pickup 4d
19990.0,42240.0,6.0,xc60 t5 premier sport
32590.0,34811.0,6.0,gla-class gla 45
18990.0,21185.0,8.0,hardtop cooper s hatchback
33995.0,21748.0,4.0,tt
25000.0,19000.0,3.0,mx-5 miata rf
8777.0,108000.0,12.0,camry xle
9000.0,311846.0,31.0,pickup
13000.0,19778.0,48.0,super beetle
7997.0,94000.0,10.0,hhr
13777.0,110000.0,11.0,challenger
17590.0,9330.0,3.0,cruze lt sedan 4d
24990.0,66833.0,2.0,mkt gtdi sport utility
24990.0,24877.0,2.0,insight touring sedan 4d
25990.0,34231.0,4.0,cascada sport touring
16995.0,57729.0,7.0,c-class
5400.0,101845.0,12.0,spectra
13900.0,120000.0,9.0,odyssey touring
16995.0,57729.0,7.0,c-class
8777.0,175000.0,13.0,rx 350
16990.0,26154.0,4.0,lancer es sedan 4d
18590.0,36214.0,3.0,elantra gt hatchback 4d
9395.0,68943.0,10.0,escape
5000.0,100970.0,14.0,cooper s
12400.0,91400.0,8.0,civic ex-l
3300.0,122000.0,17.0,s60
19999.0,62383.0,6.0,sienna
18990.0,13761.0,4.0,golf tsi s hatchback
25590.0,48191.0,5.0,cherokee trailhawk sport
16500.0,79000.0,30.0,wrangleryj
6000.0,900000.0,15.0,f550
7500.0,96011.0,12.0,genesis
38990.0,5241.0,1.0,ranger supercrew xlt pickup
31990.0,15352.0,0.0,k5 gt-line sedan 4d
20990.0,2871.0,1.0,venue sel sport utility
16990.0,47999.0,5.0,verano sport touring sedan
11995.0,96441.0,10.0,cr-v
10995.0,110969.0,18.0,tundra
13777.0,120000.0,8.0,c250 sport
11875.0,121249.0,13.0,cayenne tiptronic
10875.0,81597.0,7.0,quest 3.5 sv
4750.0,180651.0,11.0,town car signature
9785.0,28322.0,4.0,mirage es
12685.0,101845.0,10.0,glk glk 350 4matic
12900.0,150427.0,9.0,gl-class gl 450 4matic
6995.0,86838.0,12.0,cooper
15875.0,133415.0,11.0,gl-class gl 450 4matic
10495.0,130649.0,12.0,x5
1000.0,61000.0,60.0,Austin Healey Bugeye Sprite
16788.0,99675.0,7.0,e-class e 350 sport
13875.0,106608.0,10.0,is 250 base
7999.0,105500.0,22.0,1999 CL500
11475.0,113859.0,7.0,terrain sle-1
12675.0,107291.0,7.0,taurus limited
9900.0,66971.0,9.0,fusion se
8788.0,101739.0,5.0,focus se
9900.0,165839.0,8.0,flex sel
12875.0,108490.0,4.0,escape se
27777.0,99000.0,7.0,tacoma prerunner v6
11875.0,139205.0,6.0,grand caravan rt
6900.0,150236.0,16.0,durango limited
9785.0,77268.0,8.0,200 limited
11875.0,112502.0,5.0,malibu limited lt
5200.0,207800.0,17.0,express 2500
10495.0,130649.0,12.0,x5
11988.0,96816.0,5.0,malibu limited lt
3000.0,151631.0,11.0,hhr
9900.0,127431.0,9.0,equinox lt
8900.0,145687.0,9.0,enclave premium
11875.0,94444.0,8.0,x1 sdrive28i
21500.0,98880.0,14.0,gx470
16200.0,140000.0,5.0,nv1500
3500.0,211880.0,23.0,legacy gt
5700.0,133000.0,20.0,f-150
3200.0,140000.0,13.0,sebring convertible
9000.0,70939.0,13.0,sienna le
37990.0,26689.0,1.0,1500 quad cab big horn
22990.0,58491.0,6.0,q70 3.7 sedan 4d
40000.0,30000.0,3.0,wrangler
7000.0,115000.0,8.0,civic
9000.0,91928.0,16.0,highlander v6 limted
19995.0,100998.0,18.0,tacoma 4x4
7500.0,64149.0,21.0,es300
34990.0,63581.0,5.0,cayenne sport utility 4d
23590.0,32907.0,5.0,xts standard sedan 4d
10888.0,22445.0,10.0,camry le
9999.0,90879.0,22.0,benz e300 diesel
7000.0,30837.0,29.0,seville
37999.0,168000.0,9.0,2500 mega cab
13000.0,67500.0,9.0,pilot
19995.0,44799.0,20.0,tacoma sr5
6995.0,86838.0,12.0,cooper
8995.0,109359.0,9.0,grand caravan
19995.0,105400.0,18.0,tacoma 4wd trd sport
23500.0,1000.0,53.0,deluxe
2950.0,85000.0,15.0,explorer v-8 limited
22995.0,78645.0,5.0,cla cla 250
4500.0,122000.0,12.0,sentra
22995.0,78645.0,5.0,cla cla 250
27590.0,25712.0,2.0,golf alltrack tsi se
27590.0,12706.0,1.0,fusion plug-in hybrid
5750.0,146000.0,9.0,elantra
8999.0,135888.0,7.0,prius plug-in hybrid
18999.0,146000.0,17.0,silverado
4600.0,82153.0,9.0,500 pop
15000.0,50000.0,49.0,ltd
10500.0,68000.0,3.0,versa sv
37000.0,3500.0,58.0,studebaker hawk
8995.0,109359.0,9.0,grand caravan
2200.0,174000.0,12.0,g6
18500.0,67000.0,19.0,davidson
23900.0,158347.0,19.0,euro van
500.0,130000.0,8.0,altima
500.0,130000.0,8.0,altima
33000.0,7000.0,2.0,xc90 t8 hybrid inscription
7100.0,171674.0,14.0,yukon xl
