FIPS,NAME,STATE,longitude,latitude,precipitation
21203,Rockcastle,Kentucky,-84.3159414648,37.3651781719,565.3223904762150
21205,Rowan,Kentucky,-83.4210754055,38.1962558627,592.0683779044530
21207,Russell,Kentucky,-85.0586875538,36.991034312,518.8453483274240
21209,Scott,Kentucky,-84.5839338937,38.291547316,536.988205509312
21211,Shelby,Kentucky,-85.1947770123,38.2154382436,532.0246994110400
21213,Simpson,Kentucky,-86.582320534,36.7419423399,515.6876506908760
21215,Spencer,Kentucky,-85.3278488189,38.0325101344,505.58751064304500
21217,Taylor,Kentucky,-85.3278346717,37.3664545067,555.675317670886
21219,Todd,Kentucky,-87.1791532892,36.8355562279,517.6263085745200
21221,Trigg,Kentucky,-87.8733713765,36.8063197395,543.7549455749610
21223,Trimble,Kentucky,-85.3375681071,38.6130327476,573.6261138653390
21225,Union,Kentucky,-87.9453835494,37.6584480026,508.3526988933040
21227,Warren,Kentucky,-86.4237993498,36.9935767676,517.1607608954710
21229,Washington,Kentucky,-85.1747465425,37.753378564,524.3733485209760
21231,Wayne,Kentucky,-84.828631199,36.8012652397,542.1231946142900
21233,Webster,Kentucky,-87.6831570963,37.5184174771,579.2712283733910
21235,Whitley,Kentucky,-84.145177727,36.7580732628,502.841615594818
21237,Wolfe,Kentucky,-83.4931751504,37.7393195914,556.2973956277180
21239,Woodford,Kentucky,-84.7436031459,38.0423908286,535.5387892290550
22001,Acadia,Louisiana,-92.4119791169,30.2905333588,533.0546522491480
22003,Allen,Louisiana,-92.8278792297,30.6528705338,565.3850474467680
22005,Ascension,Louisiana,-90.9112912896,30.2035444978,539.834405731304
22007,Assumption,Louisiana,-91.0625868595,29.9007722759,537.3706422707930
22009,Avoyelles,Louisiana,-92.001376741,31.07624372,586.1669539602060
22011,Beauregard,Louisiana,-93.343338993,30.6484687349,533.4248641511710
22013,Bienville,Louisiana,-93.0559517637,32.3472191955,511.5946907695440
22015,Bossier,Louisiana,-93.6050459212,32.6789310276,579.9214785834150
22017,Caddo,Louisiana,-93.8823968489,32.5801941764,511.62477081318400
22019,Calcasieu,Louisiana,-93.3579451616,30.2292239003,536.6550161025430
22021,Caldwell,Louisiana,-92.1166058761,32.0922715486,547.3090823096940
22023,Cameron,Louisiana,-93.1988964755,29.8468719706,593.9077694546490
22025,Catahoula,Louisiana,-91.8470716058,31.6661684568,536.5782077686470
22027,Claiborne,Louisiana,-92.9957332424,32.822693435,539.6275946166850
22029,Concordia,Louisiana,-91.6400549956,31.445835936,518.7724520592900
22031,De,Louisiana,,,110.12051678397600
22033,East,Louisiana,,,151.42644865245700
22035,East,Louisiana,,,109.8607457486570
22037,East,Louisiana,,,156.59660469709600
22039,Evangeline,Louisiana,-92.4059042007,30.7289364182,599.5624974525890
22041,Franklin,Louisiana,-91.6737652244,32.1332163406,584.3211188106740
22043,Grant,Louisiana,-92.5595204513,31.599703679,503.2203796917370
22045,Iberia,Louisiana,-91.7630555512,29.7564998487,554.7077276153380
22047,Iberville,Louisiana,-91.3493631932,30.2584988738,538.9836435639000
22049,Jackson,Louisiana,-92.5577401117,32.3020349252,587.2173897653690
22051,Jefferson,Louisiana,-90.0977653992,29.6774585804,574.5541645285600
22053,Jefferson,Louisiana,-90.0977653992,29.6774585804,576.9278066714750
22055,Lafayette,Louisiana,-92.0638821244,30.2067729534,543.711237840943
22057,Lafourche,Louisiana,-90.402594527,29.5003322407,519.9864809156020
22059,LaSalle,Louisiana,-92.1604365033,31.6767316888,539.742849957558
22061,Lincoln,Louisiana,-92.6648152839,32.6016373737,582.8324325672890
22063,Livingston,Louisiana,-90.7279074417,30.4401362441,599.5017653838660
22065,Madison,Louisiana,-91.2425796995,32.3644009947,565.5759106660370
22067,Morehouse,Louisiana,-91.801797046,32.8202181268,515.845268661665
22069,Natchitoches,Louisiana,-93.0962433857,31.7235401557,557.3981558468940
22071,Orleans,Louisiana,-89.928127921,30.0686436991,556.4698201496560
22073,Ouachita,Louisiana,-92.1548701323,32.4783131468,597.6053790922410
22075,Plaquemines,Louisiana,-89.4819150635,29.3806620653,586.0683937978990
22077,Pointe,Louisiana,,,117.46684069973800
22079,Rapides,Louisiana,-92.5331996257,31.1986202778,590.2875671083520
22081,Red,Louisiana,,,186.986545190481
22083,Richland,Louisiana,-91.7634818429,32.4177916678,531.5517190700400
22085,Sabine,Louisiana,-93.5546968685,31.5640129586,515.9036506186530
22087,St.,Louisiana,,,131.87559086760500
22089,St.,Louisiana,,,118.79161847613400
22091,St.,Louisiana,,,127.18770470469000
22093,St.,Louisiana,,,117.17304462811900
22095,St.,Louisiana,,,100.51951705060400
22097,St.,Louisiana,,,198.1604748796810
22099,St.,Louisiana,,,189.73546185155700
22101,St.,Louisiana,,,185.96439269844400
22103,St.,Louisiana,,,181.1480291325120
22105,Tangipahoa,Louisiana,-90.4056805267,30.6266523214,574.8839727427210
22107,Tensas,Louisiana,-91.3400729965,32.0016607751,538.8486692107200
22109,Terrebonne,Louisiana,-90.8376399064,29.3374418892,591.0304048900570
22111,Union,Louisiana,-92.3748055749,32.8318884986,592.004820936116
22113,Vermilion,Louisiana,-92.304282947,29.8093893174,596.1062623705500
22115,Vernon,Louisiana,-93.1841466986,31.1082936995,521.4006024992640
22117,Washington,Louisiana,-90.0405268831,30.8533433125,590.3443612793730
22119,Webster,Louisiana,-93.3349833098,32.7134544164,569.864544776303
22121,West,Louisiana,,,167.92819085393000
22123,West,Louisiana,,,101.8540558932980
22125,West,Louisiana,,,184.64588557370200
22127,Winn,Louisiana,-92.6367652262,31.944249197,550.3332892091830
23001,Androscoggin,Maine,-70.206444997,44.1658484298,559.8589834379120
23003,Aroostook,Maine,-68.5988785527,46.6588181292,536.3345470274750
23005,Cumberland,Maine,-70.3302006275,43.8060821062,510.1745139932080
23007,Franklin,Maine,-70.4440737272,44.9741566636,592.0944095207290
23009,Hancock,Maine,-68.3682079676,44.5628867649,528.444683315365
23011,Kennebec,Maine,-69.767264396,44.4091601365,570.3455357825570
23013,Knox,Maine,-69.015547485,44.0272987421,524.0147546438230
23015,Lincoln,Maine,-69.5257592569,43.997787332,583.1545752779120
23017,Oxford,Maine,-70.7565745217,44.499782046,571.6985399736540
23019,Penobscot,Maine,-68.6494281289,45.4005123213,522.215233990734
23021,Piscataquis,Maine,-69.2845234425,45.8373643273,597.0324905936000
23023,Sagadahoc,Maine,-69.8393089562,43.9117268938,535.3588656182540
23025,Somerset,Maine,-69.9588160836,45.5138551635,504.53297644087700
23027,Waldo,Maine,-69.1218807819,44.4852469436,555.9302457677300
23029,Washington,Maine,-67.6090594873,44.9694591011,540.4850785394130
23031,York,Maine,-70.6701460671,43.4292261998,563.7811112402700
24001,Allegany,Maryland,-78.6975385506,39.6214732187,518.1483606421610
24003,Anne,Maryland,,,167.37839211779900
24005,Baltimore,Maryland,-76.610646905,39.3009797143,531.1220623695370
24009,Calvert,Maryland,-76.5305644689,38.5347120041,521.8355289108600
24011,Caroline,Maryland,-75.8316009642,38.8717218127,558.7033545023940
24013,Carroll,Maryland,-77.0225227247,39.5628541642,592.072205216998
24015,Cecil,Maryland,-75.9481069728,39.5624202546,536.286592594029
24017,Charles,Maryland,-77.0134840998,38.4736812339,567.232845990378
24019,Dorchester,Maryland,-76.0833253109,38.4226080428,529.4354101367480
24021,Frederick,Maryland,-77.3979843347,39.4722125305,511.8059380304010
24023,Garrett,Maryland,-79.2729932831,39.5288947088,579.293185585818
24025,Harford,Maryland,-76.2988753861,39.5364361834,544.4607206552380
24027,Howard,Maryland,-76.9311943444,39.2507169303,571.0100316299100
24029,Kent,Maryland,-76.0958206019,39.2356038944,553.5773803497820
24031,Montgomery,Maryland,-77.2042373226,39.1363621482,536.7303700688390
24033,Prince,Maryland,,,159.0210731964180
24035,Queen,Maryland,,,188.953705139121
24037,St.,Maryland,,,110.0461550300370
24039,Somerset,Maryland,-75.8534705783,38.080066116,505.86477100760300
24041,Talbot,Maryland,-76.1786170603,38.7491001783,529.4005128643290
24043,Washington,Maryland,-77.8139806631,39.6036746811,556.2289593727080
24045,Wicomico,Maryland,-75.6315310797,38.3694102763,571.3351412896210
24047,Worcester,Maryland,-75.2966708247,38.2164999843,521.8514486667070
24510,Baltimore,Maryland,-76.610646905,39.3009797143,557.7238038268720
25001,Barnstable,Massachusetts,-70.2381374923,41.7734492735,539.6420627919380
25003,Berkshire,Massachusetts,-73.2064122879,42.3706766098,504.1946312258940
25005,Bristol,Massachusetts,-71.0885008559,41.7570882119,545.6490153894080
25007,Dukes,Massachusetts,-70.6987715777,41.3887747357,598.0652821351630
25009,Essex,Massachusetts,-70.8679199556,42.638915376,561.316364619223
25011,Franklin,Massachusetts,-72.5918576846,42.5831156958,512.785833694609
25013,Hampden,Massachusetts,-72.6316491133,42.1351123414,555.1939817051730
25015,Hampshire,Massachusetts,-72.6637844853,42.3401529673,548.1727645467640
25017,Middlesex,Massachusetts,-71.3917424712,42.48553813,578.8450216330420
25019,"Nantucket,",Massachusetts,,,136.65386693140000
25021,Norfolk,Massachusetts,-71.1838291807,42.1709806276,554.6994888206110
25023,Plymouth,Massachusetts,-70.7370759268,41.9874357661,564.8609073159590
25025,Suffolk,Massachusetts,-70.9856096697,42.3486893925,530.4605578310830
25027,Worcester,Massachusetts,-71.9077266261,42.3513950817,597.7037478249840
26001,Alcona,Michigan,-83.1290075152,44.6836233781,543.899746165759
26003,Alger,Michigan,-86.5721601717,46.9482692108,511.8663255101720
26005,Allegan,Michigan,-86.2917651855,42.5936732732,560.2424443436700
26007,Alpena,Michigan,-83.1652010912,45.0311075069,584.6390398893100
26009,Antrim,Michigan,-85.1758221578,45.0073838126,556.259824776588
26011,Arenac,Michigan,-83.7472418424,44.0428854726,579.9053510535750
26013,Baraga,Michigan,-88.3521803449,46.6997094485,596.0329985884470
26015,Barry,Michigan,-85.3089680839,42.5950284307,534.7223103440750
26017,Bay,Michigan,-83.9418350885,43.7213655935,555.8021011956210
26019,Benzie,Michigan,-86.3006262039,44.6445874689,506.86868224936200
26021,Berrien,Michigan,-86.6854211599,41.9957776876,538.710955541781
26023,Branch,Michigan,-85.0590443604,41.9161186535,588.6326313441450
26025,Calhoun,Michigan,-85.0055834874,42.2465394718,509.16032207860500
26027,Cass,Michigan,-85.9934577475,41.9154003329,584.9996263964150
26029,Charlevoix,Michigan,-85.373250216,45.5024976764,583.4095489196520
26031,Cheboygan,Michigan,-84.492064415,45.4729404291,549.4645507490070
26033,Chippewa,Michigan,-84.5293679243,46.3281784324,584.3695483583210
26035,Clare,Michigan,-84.8478607548,43.9878918655,555.541221236821
26037,Clinton,Michigan,-84.6015165533,42.9436523662,522.994826325808
26039,Crawford,Michigan,-84.6103371078,44.6836111689,520.2984430064190
26041,Delta,Michigan,-86.8705966508,45.7916364577,574.7563125966150
26043,Dickinson,Michigan,-87.8702584456,46.0092394572,557.8372191579590
26045,Eaton,Michigan,-84.8383148406,42.596069775,519.0172870245320
26047,Emmet,Michigan,-84.9814699602,45.5875424692,573.1946214790300
26049,Genesee,Michigan,-83.7067110419,43.0217229031,557.6247444383060
26051,Gladwin,Michigan,-84.3882463136,43.9906739447,525.1694873245260
26053,Gogebic,Michigan,-89.7954717926,46.4954898595,510.560134004682
26055,Grand,Michigan,,,157.54347751538500
26057,Gratiot,Michigan,-84.6049110538,43.2927326789,573.1091309938690
26059,Hillsdale,Michigan,-84.5929278019,41.8877674933,545.7258953415080
26061,Houghton,Michigan,-88.6520579518,46.9915439408,505.75611059289800
26063,Huron,Michigan,-82.8555082084,43.9100683718,571.9171936824090
26065,Ingham,Michigan,-84.3735369769,42.5970991967,570.2010635481760
26067,Ionia,Michigan,-85.0746031181,42.9450938315,589.2995507218310
26069,Iosco,Michigan,-83.0853006647,44.3370929481,545.4269785404500
26071,Iron,Michigan,-88.5305528694,46.2086670875,549.5855999067490
26073,Isabella,Michigan,-84.8467965535,43.6406015599,554.6699429866350
26075,Jackson,Michigan,-84.423437303,42.2484873981,598.1631109251260
26077,Kalamazoo,Michigan,-85.5311845383,42.2454540023,516.3043124833820
26079,Kalkaska,Michigan,-85.0902500996,44.6846764139,569.5456593970400
26081,Kent,Michigan,-85.549296283,43.0321563061,598.6427068003190
26083,Keweenaw,Michigan,-88.2521508057,47.7152823036,519.9453996899230
26085,Lake,Michigan,-85.8016452398,43.9900669341,535.7900625049130
26087,Lapeer,Michigan,-83.2217837238,43.0901474299,506.7936091462740
26089,Leelanau,Michigan,-86.0384960523,45.151770859,504.5119849831020
26091,Lenawee,Michigan,-84.0663667481,41.8950837577,542.638591588373
26093,Livingston,Michigan,-83.9115277453,42.6029174357,506.1866871078600
26095,Luce,Michigan,-85.564118869,46.7140170601,563.1958004158160
26097,Mackinac,Michigan,-85.0094165914,45.9989328531,544.9353122815640
26099,Macomb,Michigan,-82.9101752594,42.6727950993,536.6191405365080
26101,Manistee,Michigan,-86.3641128583,44.3428004034,595.3902431627150
26103,Marquette,Michigan,-87.5735241034,46.6628779661,553.9826747790640
26105,Mason,Michigan,-86.5450922685,43.99606769,507.51400842115600
26107,Mecosta,Michigan,-85.3246335487,43.6407681919,565.0953051374650
26109,Menominee,Michigan,-87.5096840021,45.5251213571,552.7189588815940
26111,Midland,Michigan,-84.3881091147,43.6468567079,552.9612806157010
26113,Missaukee,Michigan,-85.0946817376,44.3373203725,556.7660960642300
26115,Monroe,Michigan,-83.4942863604,41.9213775211,588.8220564495680
26117,Montcalm,Michigan,-85.15248111,43.3109397092,557.6497433630970
26119,Montmorency,Michigan,-84.127204086,45.0275448913,573.3771364636250
26121,Muskegon,Michigan,-86.5352341115,43.2899298863,561.900311005397
26123,Newaygo,Michigan,-85.8009172937,43.5541675519,591.7792604627140
26125,Oakland,Michigan,-83.385817604,42.6603998737,512.9832931301860
26127,Oceana,Michigan,-86.5817719968,43.6446171312,571.3447070518680
26129,Ogemaw,Michigan,-84.1264136573,44.3349392585,532.9304505571430
26131,Ontonagon,Michigan,-89.4347315443,47.0221845765,556.2022604789960
26133,Osceola,Michigan,-85.3252875939,43.9898287022,512.009139480033
26135,Oscoda,Michigan,-84.1297714192,44.6817581821,549.8187252652450
26137,Otsego,Michigan,-84.5989931681,45.0214343278,517.0303385695060
26139,Ottawa,Michigan,-86.4218821702,42.948534903,523.9225563842130
26141,Presque,Michigan,,,169.16922943565400
26143,Roscommon,Michigan,-84.6115999116,44.335608598,558.4341554339410
26145,Saginaw,Michigan,-84.0531870389,43.3350287366,540.6911497582940
26147,St.,Michigan,,,144.96461760860800
26149,St.,Michigan,,,121.06854824893300
26151,Sanilac,Michigan,-82.6457538571,43.4433116085,518.4648080817770
26153,Schoolcraft,Michigan,-86.1772944904,46.0424798151,505.96662055657800
26155,Shiawassee,Michigan,-84.1467311037,42.9537338684,514.6441821822730
26157,Tuscola,Michigan,-83.4398685744,43.4913425333,567.0465251570580
26159,Van,Michigan,,,131.62391639021400
26161,Washtenaw,Michigan,-83.83877051,42.2532253491,564.2913003668520
26163,Wayne,Michigan,-83.2611328686,42.2847454761,581.5612542525240
26165,Wexford,Michigan,-85.5784138137,44.3383668115,586.7839032215130
27001,Aitkin,Minnesota,-93.4154290883,46.6082572906,559.7359992808470
27003,Anoka,Minnesota,-93.2464685787,45.2732429118,512.5314190964550
27005,Becker,Minnesota,-95.673923543,46.9346483657,532.2838812683040
27007,Beltrami,Minnesota,-94.9376544511,47.9737829027,558.5805324564720
27009,Benton,Minnesota,-93.9988297843,45.6991358622,546.990729059298
27011,Big,Minnesota,,,136.63250778885300
27013,Blue,Minnesota,,,189.54540754834000
27015,Brown,Minnesota,-94.7275713188,44.2421397159,578.0908143041670
27017,Carlton,Minnesota,-92.6770526205,46.592401392,580.3261104836660
27019,Carver,Minnesota,-93.8025859879,44.82075943,580.8901713553840
27021,Cass,Minnesota,-94.3253505738,46.9496014257,529.7026433427620
27023,Chippewa,Minnesota,-95.5667047202,45.0223609495,576.2340661399400
27025,Chisago,Minnesota,-92.9083421514,45.5024730826,518.2672346632760
27027,Clay,Minnesota,-96.4906494764,46.8923435535,560.5349314498150
27029,Clearwater,Minnesota,-95.3790237804,47.5776534848,595.4341154765760
27031,Cook,Minnesota,-90.3859738837,47.726661247,511.0895205267040
27033,Cottonwood,Minnesota,-95.1811530449,44.0071075264,524.7645386259400
27035,Crow,Minnesota,,,162.33254816224700
27037,Dakota,Minnesota,-93.0654245878,44.6718744229,566.1992990119180
27039,Dodge,Minnesota,-92.8620540343,44.0225894661,598.9738810148030
27041,Douglas,Minnesota,-95.453523681,45.9337163348,523.902421561758
27043,Faribault,Minnesota,-93.947999339,43.6739283199,540.3809804417550
27045,Fillmore,Minnesota,-92.0901672654,43.6739971693,528.7308205667140
27047,Freeborn,Minnesota,-93.3488158578,43.6738441803,528.6587046439500
27049,Goodhue,Minnesota,-92.7229029989,44.4096825746,517.8867457317330
27051,Grant,Minnesota,-96.0121840981,45.934046167,555.2260770963840
27053,Hennepin,Minnesota,-93.4768864968,45.0045756364,578.821885831534
27055,Houston,Minnesota,-91.4928319425,43.6714440477,538.0400156414180
27057,Hubbard,Minnesota,-94.9166206034,47.108629802,516.1942071830320
27059,Isanti,Minnesota,-93.2951672181,45.5614793413,576.2874962176480
27061,Itasca,Minnesota,-93.6320085311,47.5095252347,533.1784055755750
27063,Jackson,Minnesota,-95.1541129519,43.6741733017,549.4486490203600
27065,Kanabec,Minnesota,-93.2934250568,45.9452167902,500.3122666678800
27067,Kandiyohi,Minnesota,-95.0047424624,45.1523823451,517.3972480715630
27069,Kittson,Minnesota,-96.7828440349,48.7766295653,507.65814443496700
27071,Koochiching,Minnesota,-93.7833663013,48.2452683995,518.8416225547910
27073,Lac,Minnesota,,,115.60646779233400
27075,Lake,Minnesota,-91.4088486044,47.5231709536,580.3007129224810
27077,Lake,Minnesota,-91.4088486044,47.5231709536,524.2989544767460
27079,Le,Minnesota,,,162.9214449449840
27081,Lincoln,Minnesota,-96.2670873079,44.4125964168,595.6890268912600
27083,Lyon,Minnesota,-95.8389749015,44.4134915893,585.0073848560170
27085,McLeod,Minnesota,-94.2724202106,44.8235439383,585.2097384467430
27087,Mahnomen,Minnesota,-95.8090496343,47.3252360192,558.0898739459800
27089,Marshall,Minnesota,-96.3684743899,48.3581259624,576.0969369590300
27091,Martin,Minnesota,-94.551070329,43.6743620902,519.6602614957850
27093,Meeker,Minnesota,-94.5273094656,45.1231152442,517.2537490670160
27095,Mille,Minnesota,,,196.86885523942200
27097,Morrison,Minnesota,-94.2684153059,46.0126176925,511.50847398327100
27099,Mower,Minnesota,-92.7525135871,43.6714700417,549.3478396220430
27101,Murray,Minnesota,-95.7632758339,44.0221214974,529.3787362317330
