,iata,name,city,state,country,latitude,longitude,precipitation
1213,CXF,Coldfoot,Coldfoot,AK,USA,67.25163417,-150.2065672,68.15525162827640
1214,CXL,Calexico International,Calexico,CA,USA,32.66950333,-115.5133281,86.67419167489020
1215,CXO,Montgomery County,Conroe,TX,USA,0.0,0.0,52.881699478397900
1216,CXP,Carson,Carson City,NV,USA,39.19222972,-119.7343611,95.12135811783990
1217,CXU,Camilla-Mitchell County,Camilla,GA,USA,31.21291667,-84.23680556,149.06429891387400
1218,CXY,Capital City,Harrisburg,PA,USA,0.0,0.0,68.11917713277890
1219,CYO,Pickaway County Memorial,Circleville,OH,USA,0.0,0.0,98.84539403567490
1220,CYS,Cheyenne,Cheyenne,WY,USA,0.0,0.0,78.30222566389670
1221,CYW,Clay Center Municipal,Clay Center,KS,USA,0.0,0.0,57.57159675627470
1222,CZD,Cozad Municipal,Cozad,NE,USA,0.0,0.0,94.37342695618160
1223,CZG,Tri-Cities,Endicott,NY,USA,0.0,0.0,58.98589569113450
1224,CZL,Tom B David,Calhoun,GA,USA,0.0,0.0,61.69461004927820
1225,CZN,Chisana,Chisana,AK,USA,62.07118972,-142.0483742,32.36923797466900
1226,CZT,Dimmit County,Carrizo Springs,TX,USA,0.0,0.0,36.683004112302800
1227,D04,Bowman Municipal,Bowman,ND,USA,0.0,0.0,98.82921422433070
1228,D05,Garrison Municipal,Garrison,ND,USA,0.0,0.0,81.83308646831430
1229,D07,Faith Municipal,Faith,SD,USA,0.0,0.0,51.7331240101055
1230,D09,Bottineau Municipal,Bottineau,ND,USA,0.0,0.0,89.23608429241900
1231,D19,Quentin Aanenson,Luverne,MN,USA,43.62080278,-96.21864028,185.9576324441700
1232,D22,Angola,Angola,NY,USA,42.66010111,-78.99115556,117.3600064007780
1233,D25,Manitowish Waters,Manitowish Waters,WI,USA,0.0,0.0,90.74650458651300
1234,D38,Canandaiga,Canandaiga,NY,USA,0.0,0.0,66.09485465744410
1235,D42,Springfield Municipal,Springfield,MN,USA,44.23107,-94.99893444,143.4081807890070
1236,D50,Crosby Municipal,Crosby,ND,USA,0.0,0.0,65.58550432439510
1237,D55,Robertson,Langdon,ND,USA,0.0,0.0,34.71911597706830
1238,D57,Glen Ullin Municipal,Glen Ullin,ND,USA,46.81278306,-101.8601556,4.900571664913470
1239,D60,Tioga Municipal,Tioga,ND,USA,0.0,0.0,58.79000335221600
1240,D73,Monroe-Walton County,Monroe,GA,USA,33.78149889,-83.69355389,130.32420211486100
1241,D77,Lancaster,Lancaster,NY,USA,0.0,0.0,68.32511919756400
1242,D87,Harbor Springs,Harbor Springs,MI,USA,45.42556528,-84.91338389,147.46153969723700
1243,D95,Dupont-Lapeer,Lapeer,MI,USA,43.06703333,-83.27244444,122.02597640504800
1244,D98,Romeo,Romeo,MI,USA,42.79699083,-82.97526583,191.84368934064600
1245,DAB,Daytona Beach International,Daytona Beach,FL,USA,0.0,0.0,44.597849319385500
1246,DAG,Barstow-Daggett,Daggett,CA,USA,34.85371333,-116.7866875,67.62203683808490
1247,DAL,Dallas Love,Dallas,TX,USA,0.0,0.0,58.01562082779370
1248,DAN,Danville Regional,Danville,VA,USA,0.0,0.0,77.47367686742080
1249,DAW,Skyhaven,Rochester,NH,USA,43.28406194,-70.92925472,107.67092177787100
1250,DAY,James M Cox Dayton Intl,Dayton,OH,USA,0.0,0.0,94.2082534334636
1251,DBN,"W. H. ""Bud"" Barron",Dublin,GA,USA,0.0,0.0,84.84639394047060
1252,DBQ,Dubuque Municipal,Dubuque,IA,USA,0.0,0.0,48.30480612368500
1253,DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85208333,-77.03772222,167.541297489955
1254,DCK,Dahl Creek,Dahl Creek,AK,USA,66.94333806,-156.9046739,47.463334419605200
1255,DCU,Pryor  Regional,Decatur,AL,USA,0.0,0.0,78.78788575432260
1256,DCY,Daviess County,Washington,IN,USA,0.0,0.0,97.01351748547440
1257,DDC,Dodge City Regional,Dodge City,KS,USA,37.76312194,-99.96542389,155.09236691456100
1258,DDH,William H. Morse State,Bennington,VT,USA,42.8913325,-73.2464075,131.02880484108600
1259,DEC,Decatur,Decatur,IL,USA,0.0,0.0,42.10709817104290
1260,DED,Deland Municipal-Taylor,Deland,FL,USA,0.0,0.0,47.516968679183000
1261,DEE,Deering,Deering,AK,USA,66.06820583,-162.7666028,53.538278844486800
1262,DEH,Decorah Municipal,Decorah,IA,USA,43.27550139,-91.73937389,197.53936727535700
1263,DEN,Denver Intl,Denver,CO,USA,0.0,0.0,65.11167752188490
1264,DEQ,J Lynn Helms Sevier County,De Queen,AR,USA,0.0,0.0,53.03889375597140
1265,DET,Detroit City,Detroit,MI,USA,0.0,0.0,36.821195088379500
1266,DEW,Deer Park,Deer Park,WA,USA,47.96663889,-117.4266667,84.41000176737850
1267,DFI,Defiance Memorial,Defiance,OH,USA,0.0,0.0,97.93116731923020
1268,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,0.0,0.0,64.54610641559440
1269,DGW,Converse County,Douglas,WY,USA,0.0,0.0,56.056342103515400
1270,DHN,Dothan,Dothan,AL,USA,0.0,0.0,90.83437043907240
1271,DHT,Dalhart Municipal,Dalhart,TX,USA,36.022585,-102.5472775,29.698379005049700
1272,DIK,Dickinson Municipal,Dickinson,ND,USA,46.79738889,-102.8019528,21.294015055528400
1273,DKB,Dekalb-Taylor Municipal,Dekalb,IL,USA,0.0,0.0,68.13629061964990
1274,DKK,Dunkirk Municipal,Dunkirk,NY,USA,0.0,0.0,96.39233128674140
1275,DKX,Knoxville Downtown Island,Knoxville,TN,USA,35.96383361,-83.87365389,111.91115867799100
1276,DLG,Dillingham,Dillingham,AK,USA,59.0454125,-158.5033389,43.184650445265400
1277,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861,148.05674894961000
1278,DLL,Baraboo - Wisconsin Dells,Baraboo,WI,USA,0.0,0.0,48.07261071296050
1279,DLN,Dillon,Dillon,MT,USA,45.25536056,-112.5525067,0.4303327791388450
1280,DLO,Delano Municipal,Delano,CA,USA,35.74558056,-119.2365039,69.94479859490910
1281,DLS,Columbia Gorge Regional,The Dalles,OR,USA,45.61854556,-121.1673439,54.796734818564300
1282,DLZ,Delaware Municipal,Delaware,OH,USA,40.27970139,-83.11480167,157.17784429924800
1283,DM2,Diomede Heliport,Diomede,AK,USA,65.75861111,-168.9530556,89.37058279327780
1284,DMN,Deming Municipal,Deming,NM,USA,0.0,0.0,64.93413368831220
1285,DMO,Sedalia Memorial,Sedalia,MO,USA,0.0,0.0,77.85143700305050
1286,DMW,Carroll County,Westminster,MD,USA,0.0,0.0,84.9915436348717
1287,DNL,Daniel,Augusta,GA,USA,0.0,0.0,45.20516666376720
1288,DNN,Dalton Municipal,Dalton,GA,USA,0.0,0.0,62.366174049289300
1289,DNS,Denison Municipal,Denison,IA,USA,0.0,0.0,64.80848375711590
1290,DNV,Vermilion County,Danville,IL,USA,0.0,0.0,65.0503700602153
1291,DOV,Dover Air Force Base,Dover,DE,USA,0.0,0.0,50.5018378354837
1292,DPA,Du Page,Chicago/West Chicago,IL,USA,0.0,0.0,48.804500393079900
1293,DPL,P B Raiford,Kenansville,NC,USA,0.0,0.0,96.49872990195010
1294,DQH,Douglas Municipal,Douglas,GA,USA,0.0,0.0,63.093570146534000
1295,DRI,Beauregard Parish,De Ridder,LA,USA,0.0,0.0,77.34638072062790
1296,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692,23.703542411335900
1297,DRT,Del Rio International,Del Rio,TX,USA,0.0,0.0,74.53422279029350
1298,DSM,Des Moines International,Des Moines,IA,USA,0.0,0.0,36.54317109369120
1299,DSV,Dansville Muni,Dansville,NY,USA,42.57089972,-77.71305083,178.97202611123400
1300,DTA,Delta Municipal,Delta,UT,USA,39.38328861,-112.5096683,0.038704284395585400
1301,DTL,Detroit Lakes -Wething,Detroit Lakes,MN,USA,0.0,0.0,82.70287773818980
1302,DTN,Shreveport Downtown,Shreveport,LA,USA,0.0,0.0,64.01353839133900
1303,DTO,Denton Municipal,Denton,TX,USA,0.0,0.0,96.8058456174202
1304,DTS,Destin-Ft. Walton Beach,Destin,FL,USA,0.0,0.0,75.38506366163960
1305,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,0.0,0.0,63.377598670449900
1306,DUA,Eaker,Durant,OK,USA,0.0,0.0,87.1793554492179
1307,DUC,Halliburton,Duncan,OK,USA,0.0,0.0,82.79150952041220
1308,DUG,Bisbee Douglas International,Douglas Bisbee,AZ,USA,31.46902778,-109.6036667,29.703165051591400
1309,DUJ,Du Bois-Jefferson Cty,Du Bois,PA,USA,0.0,0.0,87.25674241468450
1310,DUT,Unalaska,Unalaska,AK,USA,53.90013889,-166.5435,33.91504022525880
1311,DUX,Moore County,Dumas,TX,USA,0.0,0.0,47.71660594641430
1312,DUY,Kongiganak,Kongiganak,AK,USA,59.95950583,-162.8817231,61.47926021604830
1313,DVK,Stuart Powell,Danville,KY,USA,0.0,0.0,42.5536055728893
1314,DVL,Devils Lake Municipal-Knoke,Devils Lake,ND,USA,0.0,0.0,74.75884877836110
1315,DVN,Davenport Municipal,Davenport,IA,USA,0.0,0.0,45.586861058153400
1316,DVO,Gnoss,Novato,CA,USA,38.14351944,-122.5572167,93.20042236690100
1317,DVT,Phoenix-Deer Valley,Phoenix,AZ,USA,0.0,0.0,34.99220708918190
1318,DWH,David Wayne Hooks Memorial,Houston,TX,USA,30.06186111,-95.55277778,151.22414436563800
1319,DWU,Ashland-Boyd County,Ashland,KY,USA,0.0,0.0,35.59961586455060
1320,DXE,Dexter Municipal,Dexter,MO,USA,0.0,0.0,40.696026960366700
1321,DXR,Danbury Municipal,Danbury,CT,USA,41.37153528,-73.48219056,145.3561860875110
1322,DXX,Madison-Lac Qui Parle County,Madison,MN,USA,0.0,0.0,89.91278747341460
1323,DYB,Summerville,Summerville,SC,USA,33.06344444,-80.27933333,109.77320049174800
1324,DYL,Doylestown,Doylestown,PA,USA,0.0,0.0,80.50924879750950
1325,DYR,Dyersburg Municipal,Dyersburg,TN,USA,35.99850694,-89.40608333,191.03082710202300
1326,DYT,Sky Harbor,Duluth,MN,USA,0.0,0.0,97.45741436368090
1327,E01,Monahans-Roy Hurd Memorial,Monahans,TX,USA,31.58246583,-102.9090428,14.89309143612870
1328,E04,Eunice,Eunice,NM,USA,32.45679139,-103.2404708,10.631923032922700
1329,E05,Hatch Muni,Hatch,NM,USA,0.0,0.0,45.21434235902740
1330,E06,Lea County-Zip Franklin Memorial,Lovington,NM,USA,0.0,0.0,45.57772043385730
1331,E07,Lea County/Tatum,Tatum,NM,USA,33.26122278,-103.2768939,15.863542312602800
1332,E11,Andrews County,Andrews,TX,USA,0.0,0.0,94.01961981906920
1333,E15,Graham Municipal,Graham,TX,USA,0.0,0.0,71.51306550077620
1334,E19,Gruver Municipal,Gruver,TX,USA,36.23372611,-101.4321894,24.662012777853300
1335,E24,Whiteriver,Whiteriver,AZ,USA,0.0,0.0,63.3277260349415
1336,E25,Wickenburg Municipal,Wickenburg,AZ,USA,0.0,0.0,37.05963143245500
1337,E26,Lea County,Jal,NM,USA,32.13107833,-103.1548506,24.649407424687000
1338,E35,Fabens,Fabens,TX,USA,0.0,0.0,82.29807583814630
1339,E38,Alpine-Casparis Municipal,Alpine,TX,USA,0.0,0.0,83.08317138916330
1340,E42,Spearman Municipal,Spearman,TX,USA,0.0,0.0,64.16584628976880
1341,E51,Bagdad,Bagdad,AZ,USA,0.0,0.0,58.68365868762830
1342,E52,Oldham County,Vega,TX,USA,0.0,0.0,46.28376402057510
1343,E60,Eloy Municipal,Eloy,AZ,USA,32.80700583,-111.58679,27.022617947575300
1344,E63,Gila Bend Municipal,Gila Bend,AZ,USA,0.0,0.0,92.83866006558250
1345,E80,Alexander Municipal,Belen,NM,USA,0.0,0.0,52.31150492043580
1346,E89,Conchas State Park,Conchas Dam,NM,USA,0.0,0.0,51.10286312680680
1347,E91,Chinle Municipal,Chinle,AZ,USA,0.0,0.0,80.06716682085390
1348,E94,Glenwood-Catron County,Glenwood,NM,USA,0.0,0.0,37.37821393416360
1349,E95,Benson Municipal,Benson,AZ,USA,0.0,0.0,52.61692844984390
1350,EAA,Eagle,Eagle,AK,USA,64.77639306,-141.1509206,73.63125821784930
1351,EAN,Phifer Airfield,Wheatland,WY,USA,0.0,0.0,77.62284780105990
1352,EAR,Kearney Municipal,Kearney,NE,USA,0.0,0.0,54.72837780770280
1353,EAT,Pangborn Memorial,Wenatchee,WA,USA,47.39886111,-120.2068333,57.55664251136800
1354,EAU,Chippewa Valley Regional,Eau Claire,WI,USA,0.0,0.0,48.39760706013270
1355,EBS,Webster City Municipal,Webster City,IA,USA,0.0,0.0,38.067354785816400
1356,ECG,Elizabeth City CG Air Station/Municipal,Elizabeth City,NC,USA,0.0,0.0,46.42395757147240
1357,ECS,Mondell,Newcastle,WY,USA,0.0,0.0,37.46987809785610
1358,EDE,Edenton Municipal,Edenton,NC,USA,36.027735,-76.56709333,122.71708714771600
1359,EDN,Enterprise Municipal,Enterprise,AL,USA,0.0,0.0,43.9489238491853
1360,EED,Needles,Needles,CA,USA,0.0,0.0,74.17977055147090
1361,EEK,Eek,Eek,AK,USA,60.21590417,-162.0056092,60.7325758964685
1362,EEN,Dillant-Hopkins,Keene,NH,USA,42.89839944,-72.27078111,173.79842110842100
1363,EEO,Meeker,Meeker,CO,USA,40.04886222,-107.8859067,22.327327251553600
1364,EET,Shelby County,Alabaster,AL,USA,0.0,0.0,85.66917606357840
1365,EFC,Belle Fourche Municipal,Belle Fourche,SD,USA,0.0,0.0,74.34739454424950
1366,EFD,Ellington,Houston,TX,USA,0.0,0.0,75.67201991590590
1367,EFK,Newport State,Newport,VT,USA,44.88879722,-72.22915833,115.22166868550200
1368,EFT,Monroe Municipal,Monroe,WI,USA,0.0,0.0,54.126677173922300
1369,EFW,Jefferson Municipal,Jefferson,IA,USA,0.0,0.0,49.386019838263400
1370,EGE,Eagle County Regional,Eagle,CO,USA,0.0,0.0,54.6203640751058
1371,EGQ,Emmetsburg Municipal,Emmetsburg,IA,USA,0.0,0.0,45.47692146784700
1372,EGT,Wellington Municipal,Wellington,KS,USA,0.0,0.0,98.18153303467830
1373,EGV,Eagle River Union,Eagle River,WI,USA,0.0,0.0,76.79617549090930
1374,EHA,Elkhart-Morton County,Elkhart,KS,USA,0.0,0.0,45.27034277047090
1375,EHO,Shelby Municipal,Shelby,NC,USA,35.25555556,-81.60099722,149.9146929518280
1376,EHR,Henderson City-County,Henderson,KY,USA,0.0,0.0,83.84556254128170
1377,EII,Egegik,Egegik,AK,USA,58.18837472,-157.3809872,87.11661266398550
1378,EIW,County Memorial,New Madrid,MO,USA,0.0,0.0,67.48675929366560
1379,EKA,Murray,Eureka,CA,USA,40.80338889,-124.1127917,78.97485937163820
1380,EKM,Elkhart Municipal,Elkhart,IN,USA,0.0,0.0,97.90019578135840
1381,EKN,Elkins-Randolph Co-Jennings Randolph,Elkins,WV,USA,0.0,0.0,77.39208505619280
1382,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964,32.52203049192950
1383,EKQ,Wayne County,Monticello,KY,USA,0.0,0.0,47.018746622578300
1384,EKX,Elizabethtown,Elizabethtown,KY,USA,0.0,0.0,74.8126804538804
1385,EKY,Bessemer Municipal,Bessemer,AL,USA,0.0,0.0,66.67877434633310
1386,ELA,Eagle Lake Municipal,Eagle Lake,TX,USA,29.60301389,-96.32248444,164.83254681597200
1387,ELD,South Arkansas Regional At Goodwin,El Dorado,AR,USA,0.0,0.0,55.8691824074416
1388,ELI,Elim,Elim,AK,USA,64.61400972,-162.2700681,59.07521789775410
1389,ELK,Elk City Municipal,Elk City,OK,USA,0.0,0.0,91.37181474649570
1390,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333,136.2735998144150
1391,ELN,Bowers,Ellensburg,WA,USA,47.03302778,-120.5306944,41.680839391407600
1392,ELO,Ely Municipal,Ely,MN,USA,0.0,0.0,39.65519290910950
1393,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056,0.6733893638949420
1394,ELV,Elfin Cove SPB,Elfin Cove,AK,USA,58.19518417,-136.3473928,70.9441412018719
1395,ELY,Ely Arpt (Yelland),Ely,NV,USA,0.0,0.0,53.14454693438030
1396,ELZ,Wellsville Muni Tarantine,Wellsville,NY,USA,0.0,0.0,71.63198082281710
1397,EMM,Kemmerer Municipal,Kemmerer,WY,USA,0.0,0.0,82.00661020056590
1398,EMP,Emporia Municipal,Emporia,KS,USA,0.0,0.0,32.18301030892430
1399,EMT,El Monte,El Monte,CA,USA,34.08600889,-118.0348453,74.15811113733060
1400,EMV,Emporia-Greensville Regional,Emporia,VA,USA,36.68691667,-77.48280556,113.13379783998100
1401,ENA,Kenai Municipal,Kenai,AK,USA,60.572,-151.2475278,67.85671205891080
1402,ENL,Centralia Municipal,Centralia,IL,USA,0.0,0.0,48.79418576638560
1403,ENM,Emmonak,Emmonak,AK,USA,62.78518639,-164.4910461,38.0027829823802
1404,ENN,Nenana Municipal,Nenana,AK,USA,64.54898167,-149.0735053,94.80425942077960
1405,ENV,Wendover,Wendover,UT,USA,0.0,0.0,95.668336600574
1406,ENW,Kenosha Regional,Kenosha,WI,USA,42.5957075,-87.92780333,158.27749410202200
1407,EOK,Keokuk Municipal,Keokuk,IA,USA,0.0,0.0,74.72020406790980
1408,EOS,Neosho Memorial,Neosho,MO,USA,36.81080556,-94.39169444,118.22041210844500
1409,EPH,Ephrata Muni,Ephrata,WA,USA,47.30758333,-119.5158889,95.49226475788480
1410,EPM,Eastport Municipal,Eastport,ME,USA,44.91011111,-67.01269444,130.77217476473500
1411,EQA,Captain Jack Thomas,El Dorado,KS,USA,0.0,0.0,94.52816512139220
1412,EQY,Monroe,Monroe,NC,USA,0.0,0.0,68.66036091772110
1413,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556,180.6031331748610
1414,ERV,Kerrville Muni/Louis Schreiner,Kerrville,TX,USA,0.0,0.0,37.998246097688900
1415,ERY,Luce County Hale,Newberry,MI,USA,0.0,0.0,78.030876894903
1416,ESC,Delta County,Escanaba,MI,USA,0.0,0.0,95.67506989802700
1417,ESF,Esler Regional,Alexandria,LA,USA,0.0,0.0,90.96442849590170
1418,ESN,Easton /Newnam,Easton,MD,USA,0.0,0.0,90.02598181664970
1419,EST,Estherville Municipal,Estherville,IA,USA,0.0,0.0,34.47836746971440
1420,ETB,West Bend Municipal,West Bend,WI,USA,0.0,0.0,68.69275777584750
1421,ETC,Edgecombe County,Tarboro,NC,USA,0.0,0.0,81.60374856257740
1422,ETH,Wheaton Municipal,Wheaton,MN,USA,0.0,0.0,58.04948441805690
1423,ETN,Eastland Municipal,Eastland,TX,USA,0.0,0.0,33.42533566253090
1424,EUF,Weedon,Eufaula,AL,USA,0.0,0.0,95.07257385433280
1425,EUG,Mahlon Sweet,Eugene,OR,USA,44.12326,-123.2186856,73.18557683108390
1426,EUL,Caldwell Industrial,Caldwell (Boise),ID,USA,43.64186111,-116.6357778,66.63561820548800
1427,EVB,New Smyrna Beach Municipal,New Smyrna Beach,FL,USA,0.0,0.0,66.7604375262253
1428,EVM,Eveleth-Virginia Muni,Eveleth,MN,USA,0.0,0.0,59.49273276016920
1429,EVU,Maryville Memorial,Maryville,MO,USA,0.0,0.0,45.22849577428260
1430,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667,133.31609974245800
1431,EVW,Evanston-Uinta County Burns,Evanston,WY,USA,0.0,0.0,80.11986395083960
1432,EVY,Summit Airpark,Middletown,DE,USA,0.0,0.0,98.4811578379104
1433,EWB,New Bedford Municipal,New Bedford,MA,USA,41.67614167,-70.95694167,166.3308318698150
1434,EWK,Newton-City-County,Newton,KS,USA,0.0,0.0,36.17125200962660
1435,EWN,Craven County Regional,New Bern,NC,USA,0.0,0.0,89.90463633476290
1436,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056,124.328207442739
1437,EWU,Newtok,Newtok,AK,USA,60.93865417,-164.6412147,46.5787422924541
1438,EXI,Excursion Inlet SPB,Excursion Inlet,AK,USA,58.42049861,-135.4490328,65.80667917444140
1439,EXX,Davidson County,Lexington,NC,USA,0.0,0.0,67.0246061941096
1440,EYE,Eagle Creek Airpark,Indianapolis,IN,USA,0.0,0.0,56.41279603704080
1441,EYW,Key West International,Key West,FL,USA,0.0,0.0,87.2875814535715
1442,EZI,Kewanee Municipal,Kewanee,IL,USA,0.0,0.0,51.865525315834200
1443,EZM,Eastman-Dodge County,Eastman,GA,USA,0.0,0.0,89.7266050812726
1444,EZZ,Cameron Memorial,Cameron,MO,USA,0.0,0.0,47.028553113203000
1445,F00,Jones,Bonham,TX,USA,33.61172222,-96.17938889,191.50455769467400
1446,F01,Quanah Municipal,Quanah,TX,USA,34.27708306,-99.75926861,164.44469769658200
1447,F05,Vernon - Wilbarger County,Vernon,TX,USA,34.22566806,-99.28375,193.74646454283000
1448,F06,Marian Airpark,Wellington,TX,USA,34.84561083,-100.1959481,6.355679746168260
1449,F08,Eufaula Municipal,Eufaula,OK,USA,0.0,0.0,65.33034445833350
1450,F10,Henryetta Municipal,Henryetta,OK,USA,0.0,0.0,58.4760559961801
1451,F12,Rusk County,Henderson,TX,USA,0.0,0.0,49.65175631157160
1452,F17,Center Municipal,Center,TX,USA,0.0,0.0,60.28236103591880
1453,F18,Cleburne Municipal,Cleburne,TX,USA,32.35376389,-97.43375,119.09210152585100
1454,F21,Memphis Municipal,Memphis,TX,USA,0.0,0.0,71.2801437017871
1455,F22,Perry Municipal,Perry,OK,USA,0.0,0.0,36.11915890772920
1456,F24,Minden-Webster,Minden,LA,USA,0.0,0.0,55.72550847859570
1457,F28,El Reno Municipal,El Reno,OK,USA,0.0,0.0,81.89526688580470
1458,F29,Clarence E. Page Municipal,Oklahoma City,OK,USA,35.4880825,-97.82354556,162.1840014695630
1459,F30,Sulphur Municipal,Sulphur,OK,USA,34.52453278,-96.98973944,163.32315928648300
1460,F31,Lake Texoma State Park,Kingston,OK,USA,0.0,0.0,82.18605470566420
1461,F32,Healdton Municipal,Healdton,OK,USA,0.0,0.0,74.03185267675890
1462,F36,Cordell Municipal,Cordell,OK,USA,35.30421917,-98.96702167,107.09741132241800
1463,F37,Wauchula Municipal,Wauchula,FL,USA,0.0,0.0,46.12038927072290
1464,F39,Grayson County,Sherman/Denison,TX,USA,0.0,0.0,80.29245660005570
1465,F41,Ennis Municipal,Ennis,TX,USA,32.32969444,-96.66388889,157.61857845086100
1466,F44,Athens Jones Municipal,Athens,TX,USA,0.0,0.0,65.08835538251320
1467,F45,North Palm Beach County General Aviation,West Palm Beach,FL,USA,0.0,0.0,79.49020309232110
1468,F46,Rockwall Municipal,Rockwall,TX,USA,0.0,0.0,58.241195949887400
1469,F49,Slaton Municipal,Slaton,TX,USA,0.0,0.0,91.56191930666540
1470,F51,Winnsboro Municipal,Winnsboro,TX,USA,32.93884556,-95.27886083,136.28642831005500
1471,F53,Franklin County,Mount Vernon,TX,USA,33.21530583,-95.2374925,126.66637259003400
1472,F55,Granbury Municipal,Granbury,TX,USA,0.0,0.0,93.69399626653570
1473,F56,Arledge,Stamford,TX,USA,0.0,0.0,76.11610823027370
1474,F70,French Valley,Murieta/Temecula,CA,USA,33.57605556,-117.1279722,94.66352998204330
1475,F80,Atoka Municipal,Atoka,OK,USA,0.0,0.0,67.92141489581910
1476,F81,Okemah Flying,Okemah,OK,USA,0.0,0.0,84.38943434974770
1477,F84,Stigler Municipal,Stigler,OK,USA,0.0,0.0,98.05642536215440
1478,F85,Morton-Cochran County,Morton,TX,USA,0.0,0.0,69.36760339221660
1479,F87,Farmerville,Farmerville,LA,USA,0.0,0.0,76.77232150875070
1480,F88,Jonesboro,Jonesboro,LA,USA,0.0,0.0,39.90465069191610
1481,F89,Winnsboro Municipal,Winnsboro,LA,USA,0.0,0.0,82.61631669917360
1482,F91,Thomas P Stafford,Weatherford,OK,USA,0.0,0.0,81.42087617397570
1483,F99,Holdenville Municipal,Holdenville,OK,USA,0.0,0.0,81.58249258537220
1484,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694,56.59920726525540
1485,FAM,Farmington Regional,Farmington,MO,USA,0.0,0.0,84.39414166086880
1486,FAQ,Fitiuta,Fitiuta Village,AS,USA,14.21577583,-169.4239058,47.11128474979910
1487,FAR,Hector International,Fargo,ND,USA,0.0,0.0,76.1436762094776
1488,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389,57.203682639383100
1489,FAY,Fayetteville Municipal,Fayetteville,NC,USA,0.0,0.0,89.2987161820784
1490,FBL,Faribault Municipal,Faribault,MN,USA,44.32468556,-93.31082889,171.31273191202800
1491,FBR,Fort Bridger,Fort Bridger,WY,USA,0.0,0.0,38.63049932730370
1492,FBY,Fairbury Municipal,Fairbury,NE,USA,0.0,0.0,59.7877599150186
